source,destination,source_name,dest_name,source_state,dest_state,trip_count,median_delay_ratio,mean_delay_ratio,pct_delayed,sla_breach_count,sla_breach_contribution,median_actual_time,median_osrm_time,median_distance,is_chronic_delay,breach_impact
IND523105AAA,IND524201AAA,Kandukur_LICOffce_D (Andhra Pradesh),Kavali_Kacheri_D (Andhra Pradesh),Andhra Pradesh,Andhra Pradesh,19,0.8333333333333334,0.9688182125795036,0.21052631578947367,4,0.0001733402669440111,19.0,23.0,15.6344,False,4.0
IND345001AAA,IND345021AAA,Jaisalmer_Gopa3PL_D (Rajasthan),Pokhran_SttinDPP_D (Rajasthan),Rajasthan,Rajasthan,4,2.0625,2.05,1.0,4,0.0001733402669440111,14.5,7.5,10.97865,True,4.0
IND184104AAA,IND160002AAC,Kathua_BOB_D (Jammu & Kashmir),Chandigarh_Mehmdpur_H (Punjab),Jammu & Kashmir,Punjab,4,2.4356060606060606,2.770580808080808,1.0,4,0.0001733402669440111,28.0,10.5,11.2294,True,4.0
IND201007AAA,IND201001AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),Ghaziabad_Patel Nagar (Uttar Pradesh),Uttar Pradesh,Uttar Pradesh,4,1.4455128205128205,1.4622668997668997,1.0,4,0.0001733402669440111,18.0,12.5,10.4857,True,4.0
IND413304AAA,IND415301AAB,Pandharpur_RajCmplx_D (Maharashtra),Atapadi_Vidyangr_D (Maharashtra),Maharashtra,Maharashtra,6,1.6428571428571428,1.680952380952381,0.6666666666666666,4,0.0001733402669440111,2.5,1.5,1.87695,True,4.0
IND413304AAA,IND413002AAA,Pandharpur_RajCmplx_D (Maharashtra),Solapur_Central_I_2 (Maharashtra),Maharashtra,Maharashtra,5,2.3333333333333335,2.1023809523809525,0.8,4,0.0001733402669440111,14.0,7.0,9.9481,True,4.0
IND751015AAA,IND751002AAB,Bhubaneshwar_Nayapalli (Orissa),Bhubaneshwar_Hub (Orissa),Orissa,Orissa,4,2.0,2.178571428571429,1.0,4,0.0001733402669440111,14.0,7.0,10.178149999999999,True,4.0
IND573103AAA,IND577116AAA,Arsikere_HsnRdDPP_D (Karnataka),,Karnataka,Unknown,5,1.6666666666666667,1.5163636363636364,0.8,4,0.0001733402669440111,15.0,9.0,13.8804,True,4.0
IND533106AAA,IND533242AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),Razole_Shanthi_D (Andhra Pradesh),Andhra Pradesh,Andhra Pradesh,4,3.2666666666666666,3.1572825024437927,1.0,4,0.0001733402669440111,94.5,30.5,27.378500000000003,True,4.0
IND403726AAA,IND416510AAA,Goa_Hub (Goa),Sawantwadi_LaxmiNgr_D (Maharashtra),Goa,Maharashtra,4,1.9545454545454546,2.2350852272727275,1.0,4,0.0001733402669440111,59.5,32.0,31.18185,True,4.0
IND203135AAA,IND203390AAA,Jewar_SJRoad_D (Uttar Pradesh),Anupshahar_DcntCLY_D (Uttar Pradesh),Uttar Pradesh,Uttar Pradesh,4,2.025,2.3875,1.0,4,0.0001733402669440111,9.0,5.5,4.7010000000000005,True,4.0
IND363330AAB,IND363310AAB,Halvad_CrossRD_D (Gujarat),Dhrangadhra_NvygRDPP_D (Gujarat),Gujarat,Gujarat,8,1.5,2.0446428571428568,0.5,4,0.0001733402669440111,11.0,6.0,5.0565,True,4.0
IND341306AAA,IND302014AAA,Sujangarh_LdnunDPP_D (Rajasthan),Jaipur_Hub (Rajasthan),Rajasthan,Rajasthan,4,3.443840579710145,3.929477225672878,1.0,4,0.0001733402669440111,81.0,23.0,31.53705,True,4.0
IND301019AAA,IND301705AAA,Bhiwadi DC (Rajasthan),Neemrana_Rcocmplx_D (Rajasthan),Rajasthan,Rajasthan,6,1.7937062937062938,1.8744588744588746,0.6666666666666666,4,0.0001733402669440111,21.5,13.0,8.3933,True,4.0
IND581400AAB,IND581325AAA,Mallapur_ShtDRDPP_D (Karnataka),Dandeli_RKComplx_D (Karnataka),Karnataka,Karnataka,12,0.2894736842105263,0.8577646174152527,0.3333333333333333,4,0.0001733402669440111,18.5,75.5,81.28245000000001,False,4.0
IND742401AAA,IND742101AAC,Ghanashyampur_NditaDPP_D (West Bengal),Baharampur_Chuanpur_I (West Bengal),West Bengal,West Bengal,5,1.8,4.07,0.8,4,0.0001733402669440111,9.0,5.0,4.9495,True,4.0
IND756100AAC,IND758001AAA,Bhadrak_Central_I_2 (Orissa),Kendujhar_Sirjudin_D (Orissa),Orissa,Orissa,4,2.4074074074074074,6.608876117496807,1.0,4,0.0001733402669440111,76.0,15.0,16.10325,True,4.0
IND396001AAA,IND395023AAD,Valsad_DC (Gujarat),Surat_Central_I_4 (Gujarat),Gujarat,Gujarat,5,1.5,1.4952380952380953,0.8,4,0.0001733402669440111,6.0,4.0,4.474600000000001,True,4.0
IND396191AAC,IND421302AAG,Vapi_IndEstat_I (Gujarat),Bhiwandi_Mankoli_HB (Maharashtra),Gujarat,Maharashtra,8,1.129032258064516,1.923499915333164,0.5,4,0.0001733402669440111,34.5,27.5,23.2391,False,4.0
IND303008AAB,IND303338AAB,Dudu_NrainaRD_D (Rajasthan),Phulera_NarenaRD_D (Rajasthan),Rajasthan,Rajasthan,5,2.0,2.111111111111111,0.8,4,0.0001733402669440111,3.0,1.0,2.0382,True,4.0
IND530012AAA,IND501359AAE,Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Hyderabad_Shamshbd_H (Telangana),Andhra Pradesh,Telangana,10,1.125,1.1780050505050506,0.4,4,0.0001733402669440111,11.5,9.5,5.7303,False,4.0
IND700026AAC,IND712311AAA,CCU_Lake Avenue_DPC (West Bengal),Kolkata_Dankuni_HB (West Bengal),West Bengal,West Bengal,4,5.134387351778656,5.093181201876854,1.0,4,0.0001733402669440111,81.0,18.0,12.647300000000001,True,4.0
IND110037AAM,IND282001AAA,Delhi_Airport_H (Delhi),Agra_Idgah_P (Uttar Pradesh),Delhi,Uttar Pradesh,4,2.185185185185185,3.6003764753764758,1.0,4,0.0001733402669440111,59.0,27.0,25.8362,True,4.0
IND202001AAC,IND204215AAA,Aligarh_Central_D_2 (Uttar Pradesh),SikandraRao_JydevNGR_D (Uttar Pradesh),Uttar Pradesh,Uttar Pradesh,4,2.0,2.0833333333333335,1.0,4,0.0001733402669440111,6.5,3.0,4.7694,True,4.0
IND282001AAA,IND000000ACB,Agra_Idgah_P (Uttar Pradesh),Gurgaon_Bilaspur_HB (Haryana),Uttar Pradesh,Haryana,5,1.75,1.5944444444444446,0.8,4,0.0001733402669440111,6.0,3.0,4.9965,True,4.0
IND531036AAA,IND530012AAA,Chodavaram_BaljiDPP_D (Andhra Pradesh),Visakhapatnam_Gajuwaka_IP (Andhra Pradesh),Andhra Pradesh,Andhra Pradesh,4,2.735294117647059,2.9370915032679736,1.0,4,0.0001733402669440111,24.5,9.5,10.3801,True,4.0
IND791125AAB,IND791102AAA,Likabali_ZoomCDPP_D (Arunachal Pradesh),Pasighat_MissonRd_D (Arunachal Pradesh),Arunachal Pradesh,Arunachal Pradesh,4,1.7418300653594772,1.7695218438252494,1.0,4,0.0001733402669440111,30.5,17.5,20.9511,True,4.0
IND626607AAB,IND625008AAA,Narikkudi_MukkuRD_D (Tamil Nadu),Madurai_Kappalur_H (Tamil Nadu),Tamil Nadu,Tamil Nadu,7,1.2413793103448276,1.149690131892579,0.5714285714285714,4,0.0001733402669440111,36.0,31.0,24.126,True,4.0
IND000000ACB,IND125005AAA,Gurgaon_Bilaspur_HB (Haryana),Hisar_IndstlAr_I (Haryana),Haryana,Haryana,4,3.083333333333333,3.1319444444444446,1.0,4,0.0001733402669440111,33.5,12.0,11.32265,True,4.0
IND000000ACB,IND201001AAC,Gurgaon_Bilaspur_HB (Haryana),Ghaziabad_Central_L_8 (Uttar Pradesh),Haryana,Uttar Pradesh,4,1.4112508735150244,1.396481750255335,1.0,4,0.0001733402669440111,75.5,53.0,64.28315,True,4.0
IND285205AAB,IND210431AAA,Konch_Central_D_2 (Uttar Pradesh),Rath_Mughlpra_D (Uttar Pradesh),Uttar Pradesh,Uttar Pradesh,5,1.8387096774193548,2.426236559139785,0.8,4,0.0001733402669440111,57.0,31.0,28.6461,True,4.0
IND815301AAA,IND814133AAB,Giridih_Shivalya_D (Jharkhand),Godda_Central_D_2 (Jharkhand),Jharkhand,Jharkhand,4,2.575,2.35,1.0,4,0.0001733402669440111,11.5,4.0,6.4523,True,4.0
IND508206AAA,IND508207AAB,Kodad_VidyaNgr_D (Telangana),Miryalguda_Ragvendr_D (Telangana),Telangana,Telangana,4,2.03125,2.001736111111111,1.0,4,0.0001733402669440111,34.5,18.0,25.810699999999997,True,4.0
IND110020AAB,IND110037AAM,OK_RPC (Delhi),Delhi_Airport_H (Delhi),Delhi,Delhi,4,2.75,6.708333333333334,1.0,4,0.0001733402669440111,27.5,11.0,12.689050000000002,True,4.0
IND851127AAA,IND851112AAB,Manjhaul_Purbari_D (Bihar),Barauni_Wardno10_D (Bihar),Bihar,Bihar,4,2.269230769230769,2.293091168091168,1.0,4,0.0001733402669440111,59.0,26.0,32.1446,True,4.0
IND591115AAB,IND590016AAA,Kittur_ColageRD_D (Karnataka),Belgaum_Dc (Karnataka),Karnataka,Karnataka,4,1.8814102564102564,1.8782051282051282,1.0,4,0.0001733402669440111,23.5,12.0,17.70275,True,4.0
IND181152AAB,IND184121AAA,Jammu_Central_I_1 (Jammu & Kashmir),Samba_Wardno13_D (Jammu & Kashmir),Jammu & Kashmir,Jammu & Kashmir,4,2.875,2.75,1.0,4,0.0001733402669440111,20.5,8.0,10.53555,True,4.0
IND486889AAA,IND231205AAA,Singrauli_Ward8DPP_D (Madhya Pradesh),Chopan_PreetDPP_D (Uttar Pradesh),Madhya Pradesh,Uttar Pradesh,4,2.409090909090909,2.3295454545454546,1.0,4,0.0001733402669440111,9.0,5.0,5.335699999999999,True,4.0
IND586101AAA,IND416404AAA,Bijapur_KirtiNgr_D (Karnataka),Jath_Shivprsad_D (Maharashtra),Karnataka,Maharashtra,4,1.8706293706293706,5.806526806526806,1.0,4,0.0001733402669440111,22.5,11.0,14.6209,True,4.0
IND781014AAA,IND781102AAA,Guwahati_Jalukbari (Assam),Hajo_Sardala_D (Assam),Assam,Assam,4,2.0785714285714283,2.2564574314574313,1.0,4,0.0001733402669440111,19.5,9.5,11.93905,True,4.0
IND303702AAB,IND332001AAB,Chomu_ShsmlDPP_D (Rajasthan),Sikar_FatehpRd_I (Rajasthan),Rajasthan,Rajasthan,4,1.5499999999999998,1.575,1.0,4,0.0001733402669440111,15.5,10.0,12.5883,True,4.0
IND303603AAB,IND302014AAB,Renwal_ChomuRD_D (Rajasthan),Jaipur_Central_I_7 (Rajasthan),Rajasthan,Rajasthan,6,1.625,1.9251126126126126,0.6666666666666666,4,0.0001733402669440111,8.0,7.0,8.21055,True,4.0
IND826004AAA,IND815353AAA,Dhanbad_Kalynpur_I (Jharkhand),Madhupur_Sitarmrd_D (Jharkhand),Jharkhand,Jharkhand,4,2.321969696969697,2.790530303030303,1.0,4,0.0001733402669440111,26.5,11.0,16.59245,True,4.0
IND501141AAA,IND501101AAB,Tandur_SnthiNGR_D (Telangana),Vikarabad_Central_DPP_2 (Telangana),Telangana,Telangana,5,1.5,1.5107142857142857,0.8,4,0.0001733402669440111,12.0,8.0,7.4373,True,4.0
IND826004AAA,IND814112AAA,Dhanbad_Kalynpur_I (Jharkhand),Deoghar_Barmasia_D (Jharkhand),Jharkhand,Jharkhand,4,2.670588235294118,3.4550857843137255,1.0,4,0.0001733402669440111,43.0,16.5,23.620649999999998,True,4.0
IND262122AAB,IND244901AAB,Puranpur_MdothdRD_D (Uttar Pradesh),Rampur_RoshnBgh_I (Uttar Pradesh),Uttar Pradesh,Uttar Pradesh,4,2.2777777777777777,2.620020964360587,1.0,4,0.0001733402669440111,14.5,6.0,8.7854,True,4.0
IND431603AAA,IND413531AAA,Nanded_Aswningr_I (Maharashtra),Latur_Srnwsngr_D (Maharashtra),Maharashtra,Maharashtra,4,5.357142857142858,6.5649350649350655,1.0,4,0.0001733402669440111,41.0,7.0,9.81855,True,4.0
IND142401AAA,IND000000ACA,Khanna_DC (Punjab),Ludhiana_MilrGanj_HB (Punjab),Punjab,Punjab,6,1.75,1.3645299145299148,0.6666666666666666,4,0.0001733402669440111,6.5,12.5,17.412,True,4.0
IND160102AAD,IND160002AAD,Chandigarh_Raiprkln_C (Chandigarh),Chandigarh_Mehmdpur_P (Punjab),Chandigarh,Punjab,3,1.75,3.027777777777778,1.0,3,0.00013000520020800833,14.0,8.0,7.9417,True,3.0
IND160002AAC,IND140301AAA,Chandigarh_Mehmdpur_H (Punjab),Chandigarh_Kharar_DC (Chandigarh),Punjab,Chandigarh,21,1.0526315789473684,1.2779194718823201,0.14285714285714285,3,0.00013000520020800833,19.0,19.0,15.3734,False,3.0
IND576101AAA,IND576201AAA,Udupi (Karnataka),Kundapura_DC (Karnataka),Karnataka,Karnataka,3,1.8181818181818181,1.8888888888888886,1.0,3,0.00013000520020800833,20.0,11.0,13.889,True,3.0
IND110085AAB,IND110083AAA,Delhi_Rohini_DPC (Delhi),Delhi_Mangol_DC (Delhi),Delhi,Delhi,3,4.0,3.711111111111111,1.0,3,0.00013000520020800833,56.0,15.0,11.9201,True,3.0
IND321606AAA,IND321001AAA,Kherli_GodamDPP_D (Rajasthan),Bharatpur_DC (Rajasthan),Rajasthan,Rajasthan,3,1.5517241379310345,1.8505747126436782,1.0,3,0.00013000520020800833,45.0,31.0,37.2031,True,3.0
IND638001AAA,IND638052AAA,Erode (Tamil Nadu),Perundurai_Viveka_DC (Tamil Nadu),Tamil Nadu,Tamil Nadu,3,2.1666666666666665,2.133986928104575,1.0,3,0.00013000520020800833,37.0,17.0,18.6761,True,3.0
IND395006AAA,IND395023AAD,Surat_Varachha_DC (Gujarat),Surat_Central_I_4 (Gujarat),Gujarat,Gujarat,3,9.733333333333333,12.202777777777778,1.0,3,0.00013000520020800833,146.0,15.0,14.9404,True,3.0
IND792120AAB,IND786181AAC,Changlang_Central_D_1 (Arunachal Pradesh),Margherita_CivilHPL_D (Assam),Arunachal Pradesh,Assam,3,3.0,3.2460317460317456,1.0,3,0.00013000520020800833,46.0,12.0,17.015700000000002,True,3.0
IND424006AAA,IND425405AAA,Dhule_MIDCAvdn_I (Maharashtra),Shirpur_KrantiNgr_D (Maharashtra),Maharashtra,Maharashtra,3,2.75,2.587037037037037,1.0,3,0.00013000520020800833,22.0,9.0,13.8959,True,3.0
IND231205AAA,IND231216AAA,Chopan_PreetDPP_D (Uttar Pradesh),Robertsganj_ArtoDPP_D (Uttar Pradesh),Uttar Pradesh,Uttar Pradesh,3,3.3,2.9476190476190474,1.0,3,0.00013000520020800833,66.0,21.0,22.9972,True,3.0
IND233001AAA,IND275101AAA,Ghazipur_Kaithwal_D (Uttar Pradesh),Mau_BaliaMod_D (Uttar Pradesh),Uttar Pradesh,Uttar Pradesh,3,4.461538461538462,4.380341880341881,1.0,3,0.00013000520020800833,58.0,13.0,18.4486,True,3.0
IND110037AAM,IND201301AAD,Delhi_Airport_H (Delhi),NOI_RPC (Delhi),Delhi,Delhi,3,9.272727272727273,7.76969696969697,1.0,3,0.00013000520020800833,102.0,11.0,10.8707,True,3.0
IND742101AAC,IND713130AAA,Baharampur_Chuanpur_I (West Bengal),Katwa_BSarani_D (West Bengal),West Bengal,West Bengal,3,1.434782608695652,1.419303953465444,1.0,3,0.00013000520020800833,66.0,46.0,64.9708,True,3.0
IND000000ACA,IND147301AAA,Ludhiana_MilrGanj_HB (Punjab),Mandi_Gobindgarh_DC (Punjab),Punjab,Punjab,3,2.111111111111111,2.6510721247563356,1.0,3,0.00013000520020800833,20.0,10.0,14.7039,True,3.0
IND424006AAA,IND423106AAA,Dhule_MIDCAvdn_I (Maharashtra),Manmad_Malegaon_D (Maharashtra),Maharashtra,Maharashtra,5,1.2857142857142858,3.5971428571428574,0.6,3,0.00013000520020800833,9.0,5.0,8.075899999999999,True,3.0
IND301001AAB,IND321606AAA,Alwar_Central_I_1 (Rajasthan),Kherli_GodamDPP_D (Rajasthan),Rajasthan,Rajasthan,3,2.2,2.1166666666666667,1.0,3,0.00013000520020800833,33.0,15.0,17.5721,True,3.0
IND160002AAC,IND147001AAB,Chandigarh_Mehmdpur_H (Punjab),Patiala (Punjab),Punjab,Punjab,3,3.076923076923077,2.9230769230769234,1.0,3,0.00013000520020800833,40.0,13.0,17.8232,True,3.0
IND442605AAA,IND441603AAA,Gadchiroli_Central_DPP_1 (Maharashtra),Chamorshi_Central_DPP_1 (Maharashtra),Maharashtra,Maharashtra,3,2.0,2.1746031746031744,1.0,3,0.00013000520020800833,10.0,6.0,8.5153,True,3.0
IND796321AAB,IND796009AAA,Champhai_AwmpiVng_D (Mizoram),Aizawl_HunthrVg_I (Mizoram),Mizoram,Mizoram,3,5.03125,8.346275252525253,1.0,3,0.00013000520020800833,161.0,32.0,46.2728,True,3.0
IND131028AAB,IND250611AAA,Sonipat_Kundli_H (Haryana),Baraut_SrnprHwy_D (Uttar Pradesh),Haryana,Uttar Pradesh,3,1.8333333333333333,2.015151515151515,1.0,3,0.00013000520020800833,17.0,9.0,10.884799999999998,True,3.0
IND723130AAA,IND723131AAA,Hura_Central_D_1 (West Bengal),Manbazar_Central_DPP_1 (West Bengal),West Bengal,West Bengal,6,1.2000000000000002,3.377324263038549,0.5,3,0.00013000520020800833,34.0,28.5,20.22055,True,3.0
IND572201AAB,IND573103AAA,Tiptur_YTRd_D (Karnataka),Arsikere_HsnRdDPP_D (Karnataka),Karnataka,Karnataka,3,1.4210526315789473,1.5778508771929822,1.0,3,0.00013000520020800833,21.0,16.0,23.301,True,3.0
IND605010AAB,IND600056AAB,Pondicherry_Vasanthm_I (Pondicherry),MAA_Poonamallee_HB (Tamil Nadu),Pondicherry,Tamil Nadu,3,1.7777777777777777,1.8425925925925926,1.0,3,0.00013000520020800833,32.0,20.0,18.3166,True,3.0
IND722202AAA,IND722101AAC,Barjora_Central_DPP_1 (West Bengal),Bankura_BhowmDPP_D (West Bengal),West Bengal,West Bengal,4,1.4166666666666665,1.3472222222222223,0.75,3,0.00013000520020800833,12.0,8.5,9.869900000000001,True,3.0
IND824101AAA,IND821307AAA,AurngbadBR_Mahindra_D (Bihar),DehriSone_Dilliyan_D (Bihar),Bihar,Bihar,4,1.8,1.95,0.75,3,0.00013000520020800833,7.5,5.0,7.59825,True,3.0
IND177203AAA,IND177101AAA,Amb_Adrshngr_D (Himachal Pradesh),DehraGopipur_Central_D_1 (Himachal Pradesh),Himachal Pradesh,Himachal Pradesh,3,1.5135135135135136,2.0205920205920207,1.0,3,0.00013000520020800833,56.0,37.0,32.0739,True,3.0
IND585314AAA,IND586211AAA,Aland_RazaviRd_D (Karnataka),Indi_SindgiRD_D (Karnataka),Karnataka,Karnataka,3,5.5,4.688888888888889,1.0,3,0.00013000520020800833,33.0,6.0,6.6205,True,3.0
IND521225AAB,IND523002AAA,Vijayawada_Rynapadu_H (Andhra Pradesh),Ongole_SubhVRTL_I (Andhra Pradesh),Andhra Pradesh,Andhra Pradesh,3,2.6,2.533333333333333,1.0,3,0.00013000520020800833,26.0,10.0,12.7421,True,3.0
IND160002AAC,IND147105AAA,Chandigarh_Mehmdpur_H (Punjab),Patran_MheshNGR_D (Punjab),Punjab,Punjab,3,1.7692307692307692,1.8937118437118439,1.0,3,0.00013000520020800833,43.0,21.0,30.2168,True,3.0
IND695012AAB,IND695012AAA,Trivandrum_Mnanthla_D (Kerala),Trivandrum_Mnanthla_H (Kerala),Kerala,Kerala,3,3.3,3.636796536796537,1.0,3,0.00013000520020800833,62.0,14.0,13.8356,True,3.0
IND505001AAB,IND505302AAB,Karimnagar_KamnHbRD_I (Telangana),Vemulawada_Central_DPP_2 (Telangana),Telangana,Telangana,4,3.283333333333333,3.9833333333333334,0.75,3,0.00013000520020800833,18.5,5.5,6.34485,True,3.0
IND505001AAB,IND505184AAC,Karimnagar_KamnHbRD_I (Telangana),Manthani_Chaitnya_D (Telangana),Telangana,Telangana,3,6.642857142857143,5.983516483516483,1.0,3,0.00013000520020800833,93.0,14.0,18.7137,True,3.0
IND457001AAA,IND382430AAB,Ratlam_Khjurwli_DC (Madhya Pradesh),Ahmedabad_East_H_1 (Gujarat),Madhya Pradesh,Gujarat,3,1.5789473684210527,1.968908382066277,1.0,3,0.00013000520020800833,31.0,19.0,20.8664,True,3.0
IND306116AAA,IND306001AAA,Falna_SbhRDDPP_D (Rajasthan),MarwarJn_SndbrDPP_D (Rajasthan),Rajasthan,Rajasthan,3,1.75,1.693076923076923,1.0,3,0.00013000520020800833,46.0,26.0,33.755,True,3.0
IND221313AAA,IND232101AAB,Varanasi_Central_H_4 (Uttar Pradesh),MughalSarai_Central_D_2 (Uttar Pradesh),Uttar Pradesh,Uttar Pradesh,3,20.0,20.0,1.0,3,0.00013000520020800833,572.0,13.0,14.4504,True,3.0
IND208006AAA,IND209304AAA,Kanpur_GovndNgr_DC (Uttar Pradesh),Kanpur_Central_H_6 (Uttar Pradesh),Uttar Pradesh,Uttar Pradesh,3,1.3333333333333333,5.746031746031746,1.0,3,0.00013000520020800833,8.0,6.0,2.6831,True,3.0
IND733129AAB,IND733129AAA,Kaliyaganj_Central_DPP_1 (West Bengal),Kaliyaganj_FatprDPP_D (West Bengal),West Bengal,West Bengal,5,1.3333333333333333,1.5848484848484847,0.6,3,0.00013000520020800833,6.0,6.0,4.1352,True,3.0
IND221010AAB,IND233001AAA,Varanasi_MahmurGj_IP (Uttar Pradesh),Ghazipur_Kaithwal_D (Uttar Pradesh),Uttar Pradesh,Uttar Pradesh,3,6.954545454545454,7.357864357864357,1.0,3,0.00013000520020800833,153.0,22.0,30.8807,True,3.0
IND424006AAA,IND425412AAA,Dhule_MIDCAvdn_I (Maharashtra),Nandurbar_DhuleRd_D (Maharashtra),Maharashtra,Maharashtra,3,2.25,2.368055555555556,1.0,3,0.00013000520020800833,36.0,16.0,23.2281,True,3.0
IND395023AAA,IND421302AAG,Surat_HUB (Gujarat),Bhiwandi_Mankoli_HB (Maharashtra),Gujarat,Maharashtra,3,2.3333333333333335,2.3492063492063493,1.0,3,0.00013000520020800833,15.0,7.0,8.925799999999999,True,3.0
IND803213AAA,IND811105AAA,Barh_Malahi_D (Bihar),Sheikhpura_Bgwtichk_D (Bihar),Bihar,Bihar,3,1.6666666666666667,2.4603174603174605,1.0,3,0.00013000520020800833,35.0,21.0,21.295,True,3.0
IND411014AAA,IND411043AAA,PNQ Vadgaon Sheri DPC (Maharashtra),Pune Balaji Nagar (Maharashtra),Maharashtra,Maharashtra,7,1.2,4.147619047619047,0.42857142857142855,3,0.00013000520020800833,3.0,3.0,1.9095,False,3.0
IND384205AAA,IND384170AAA,Mehsana_Panchot_IP (Gujarat),Unjha_DC (Gujarat),Gujarat,Gujarat,6,1.2142857142857144,1.446107904441238,0.5,3,0.00013000520020800833,34.0,28.0,28.23775,True,3.0
IND535591AAA,IND535558AAA,Salur_ward9_D (Andhra Pradesh),Bobbili_ColegRd_D (Andhra Pradesh),Andhra Pradesh,Andhra Pradesh,3,2.1333333333333333,2.273611111111111,1.0,3,0.00013000520020800833,33.0,16.0,19.0487,True,3.0
IND600004AAA,IND600008AAC,Chennai_Mylapore (Tamil Nadu),Chennai_Egmore_DPC (Tamil Nadu),Tamil Nadu,Tamil Nadu,3,5.5,4.514245014245014,1.0,3,0.00013000520020800833,77.0,13.0,11.3425,True,3.0
IND676509AAA,IND679322AAA,Malappuram_Munduprm_D (Kerala),Printhlmna_EmsPnmbi_D (Kerala),Kerala,Kerala,3,1.5,1.8535353535353536,1.0,3,0.00013000520020800833,12.0,9.0,9.7534,True,3.0
IND842001AAA,IND845401AAA,Muzaffrpur_Bbganj_I (Bihar),Motihari_RajaBzr_D (Bihar),Bihar,Bihar,4,3.75,3.0394144144144146,0.75,3,0.00013000520020800833,19.0,6.0,9.299800000000001,True,3.0
IND415003AAA,IND412803AAB,Satara_DC (Maharashtra),Wai_Central_DPP_3 (Maharashtra),Maharashtra,Maharashtra,7,1.1111111111111112,1.274352771411595,0.42857142857142855,3,0.00013000520020800833,16.0,11.0,11.927,False,3.0
IND784001AAA,IND791111AAC,Tezpur_Mhbhirab_D (Assam),Itanagar_WageDPP_D (Arunachal Pradesh),Assam,Arunachal Pradesh,3,1.8888888888888888,1.7766884531590412,1.0,3,0.00013000520020800833,33.0,18.0,24.4807,True,3.0
IND521001AAA,IND521165AAA,Machilipatnam_DC (Andhra Pradesh),Vuyyuru_BhogdDPP_D (Andhra Pradesh),Andhra Pradesh,Andhra Pradesh,3,1.875,1.8214285714285714,1.0,3,0.00013000520020800833,15.0,8.0,12.1882,True,3.0
IND842001AAA,IND843126AAA,Muzaffrpur_Bbganj_I (Bihar),Saraiya_Wardno4_D (Bihar),Bihar,Bihar,3,3.3333333333333335,3.7602339181286553,1.0,3,0.00013000520020800833,10.0,3.0,5.425,True,3.0
IND854311AAA,IND852118A1B,Araria_Wardn13_D (Bihar),,Bihar,Unknown,3,3.111111111111111,2.848148148148148,1.0,3,0.00013000520020800833,56.0,18.0,25.193,True,3.0
IND643212AAA,IND641062AAD,Gudalur_kalmpuza_D (Tamil Nadu),Coimbatore_Karayam_H (Tamil Nadu),Tamil Nadu,Tamil Nadu,3,3.857142857142857,4.141967067200713,1.0,3,0.00013000520020800833,38.0,7.0,11.136,True,3.0
IND575004AAB,IND671323AAD,Mangalore_Kuntikna_H (Karnataka),Manjeshwar_Central_D_1 (Kerala),Karnataka,Kerala,3,1.7407407407407407,1.7084520417853752,1.0,3,0.00013000520020800833,47.0,26.0,24.3258,True,3.0
IND784125AAA,IND784110AAA,Mangaldoi_LNBRoad_D (Assam),Dhekiajuli_Wardno5_D (Assam),Assam,Assam,3,2.2857142857142856,2.104761904761905,1.0,3,0.00013000520020800833,16.0,7.0,10.599200000000002,True,3.0
IND636005AAA,IND636016AAA,Salem_Kadtmpty_H (Tamil Nadu),Salem (Tamil Nadu),Tamil Nadu,Tamil Nadu,4,1.85,1.8572916666666666,0.75,3,0.00013000520020800833,17.5,9.5,10.3606,True,3.0
IND713128AAB,IND731301AAA,Guskhara_Itachnda_D (West Bengal),Nanoor_Central_DPP_1 (West Bengal),West Bengal,West Bengal,3,2.6666666666666665,3.722222222222222,1.0,3,0.00013000520020800833,8.0,3.0,4.825699999999999,True,3.0
IND785634AAA,IND785001AAA,Mariani_Mainroad_D (Assam),Jorhat_RicMilRd_D (Assam),Assam,Assam,3,20.0,20.0,1.0,3,0.00013000520020800833,468.0,16.0,19.7611,True,3.0
IND815301AAA,IND815353AAA,Giridih_Shivalya_D (Jharkhand),Madhupur_Sitarmrd_D (Jharkhand),Jharkhand,Jharkhand,3,2.1333333333333333,1.9253968253968254,1.0,3,0.00013000520020800833,30.0,14.0,20.1569,True,3.0
IND482002AAA,IND842003AAB,Jabalpur (Madhya Pradesh),Jabalpur_Adhartal_IP (Madhya Pradesh),Madhya Pradesh,Madhya Pradesh,3,13.0,14.446428571428571,1.0,3,0.00013000520020800833,117.0,8.0,10.3013,True,3.0
IND124507AAA,IND131028AAE,Bahadurgarh_DC (Haryana),Sonipat_Central_D_2 (Haryana),Haryana,Haryana,3,1.7142857142857142,1.8333333333333333,1.0,3,0.00013000520020800833,12.0,7.0,6.4295,True,3.0
IND244901AAB,IND244221AAA,Rampur_RoshnBgh_I (Uttar Pradesh),Amroha_SamitiRd_D (Uttar Pradesh),Uttar Pradesh,Uttar Pradesh,20,0.265625,0.5524860729548229,0.15,3,0.00013000520020800833,17.0,64.0,55.389,False,3.0
